OBJECTID,NBRHD_NAME,ADJ,GID,SECTOR,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE,ID,SHAPESTArea,SHAPESTLength
24515,MEADOW CREEK ESTATES,1.0,141334467318.0,1413.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,358.0,800701.138325721,3906.97820023574
24516,MILLERS RUN,1.0,140362818654.0,1403.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,725.0,4294444.35552982,13565.8816156386
24517,MOUNT PLEASANT HEIGHTS,1.0,145138876899.0,1451.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,354.0,5026184.79659938,9284.87246739313
24518,MYSTIC ISLE AT RIVER WALK,1.0,143330321951.0,1433.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,359.0,502052.01942071,3370.07064574022
24519,NEW MILL LANDING,1.0,142237800051.0,1422.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,368.0,1372120.76326955,5989.25850392858
24520,NORFOLK HIGHLANDS,1.0,144537470966.0,1445.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2025/03/04 15:32:58+00,740.0,29570490.9339021,45271.967910789
24521,NORTH CREEK,1.0,141403710674.0,1414.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,355.0,446055.461399919,3365.87740758981
24522,NORTH LANDING FARMS,1.0,148125377626.0,1481.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,369.0,7391655.14627314,14790.0063947277
24523,NORTH TRAIL AT THE ARBORETUM,1.0,144344412346.0,1443.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2024/07/17 13:57:59+00,674.0,1110809.71875344,4692.96608381089
24524,NORTHWEST LANDING,1.0,134715022648.0,1347.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,394.0,7326743.84081409,18020.680661056
24525,OAK BRIDGE FOREST,1.0,143342716847.0,1433.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,761.0,1574735.41525381,6876.81950190122
24526,OAK GROVE MANOR ,1.0,144320546481.0,1443.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,396.0,349609.256797837,2663.73463191786
24527,OAK GROVE MEADOWS,1.0,144322354258.0,1443.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2024/07/30 12:53:08+00,397.0,2862387.16101978,11042.1388795152
24528,OAK LAKE ESTATES CONDOMINIUMS,1.0,144325762929.0,1443.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2024/07/03 19:41:41+00,341.0,1083884.77652716,6032.69295866779
24529,OAK MANOR,1.0,141349866444.0,1413.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,401.0,6182290.21423372,12957.298983325
24530,OAKDALE,1.0,143630189518.0,1436.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,323.0,1498133.1871829,5078.43225348937
24531,QUEENS GATE CONDOMINIUMS,1.0,143332821549.0,1433.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,402.0,467061.306621566,2853.57719954408
24532,MEADOW WOOD ESTATES,1.0,94153964020.0,9415.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2024/07/02 15:33:23+00,751.0,5046296.86480503,12302.2478879801
24533,MEADOWOODS,1.0,144118074246.0,1441.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,404.0,1091307.15158075,4884.82588290711
24534,MIARS FARM,1.0,94063976796.0,9406.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2024/07/02 19:59:58+00,370.0,1948815.57505291,8092.83759685316
24535,MIARS PLANTATION,1.0,84963667483.0,8496.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2024/07/02 18:52:31+00,360.0,3895064.91407859,8499.41158898175
24536,MILL CREEK,1.0,140297789423.0,1402.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,324.0,6146702.11048285,10909.0725924008
24537,MILL POND FOREST,1.0,145368568554.0,1453.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2023/03/03 17:20:55+00,362.0,1791944.54910781,6930.34330428531
24538,POPLAR RIDGE,1.0,145127507756.0,1451.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,363.0,7075646.06715748,14958.4900774747
24539,PORTLOCK,1.0,143416330803.0,1434.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,364.0,1952562.09979151,6368.50604331095
24540,PORTLOCK TERRACE,1.0,143406355816.0,1434.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,365.0,3274312.5380969,11193.6595952419
24541,POWELL SUBDIVISION,1.0,141424537606.0,1414.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,366.0,493339.164577657,3035.77899472597
24542,PLEASANT PARK APARTMENTS,1.0,143597201937.0,1435.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,325.0,703279.557430949,3426.98585244352
24543,POINT ELIZABETH TOWNHOUSES,1.0,94568574623.0,9456.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,367.0,826306.484889612,4075.44200080189
24544,TYRE NECK SQUARE,1.0,94560518059.0,9456.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,653.0,344048.740982739,2306.91308850887
24545,PLEASANT RIDGE,1.0,134809025437.0,1348.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,423.0,8726606.86157372,15265.2650113941
24546,RIVERWOOD,1.0,133746890538.0,1337.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,326.0,7465467.05443225,13457.1318099476
24547,SAINT JULIANS COURT,1.0,141427079228.0,1414.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,424.0,206718.644091423,1941.93769205183
24548,SANDY PINES,1.0,94456053674.0,9445.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,425.0,655235.102931633,3518.86869365822
24549,SEABOARD ESTATES,1.0,143432485606.0,1434.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,426.0,557117.073183804,3571.8369550226
24550,PUGHSVILLE,1.0,84266743067.0,8426.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,327.0,4399759.75958169,14893.8558111662
24551,QUINCY,1.0,143517535912.0,1435.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,328.0,7395574.14262408,12124.4158415007
24552,RAVENWOODS,1.0,133956259972.0,1339.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,409.0,3912077.9554084,8938.51076025054
24553,RIVER BIRCH RUN SOUTH,1.0,144463570908.0,1444.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,410.0,434307.691904434,3514.62491575978
24554,SANDY HILL,1.0,143166530382.0,1431.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,411.0,1091941.43081503,4177.53271749803
24555,SEMINOLE PARK,1.0,144632911702.0,1446.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,669.0,3395686.29948059,9052.17408590356
24556,SERENITY LODGE,1.0,143455195980.0,1434.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,427.0,263433.990567927,2489.73007747165
24557,WILTON COURT RETIREMENT CENTER,1.0,144218356862.0,1442.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,412.0,95156.0237095393,1323.15882389006
24558,SHERBROOKE APARTMENTS,1.0,94547929837.0,9454.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,428.0,416206.20421362,2883.45488833062
24559,SHILLELAGH FARMS,1.0,142054178253.0,1420.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,429.0,11313656.6592282,21595.7806604289
24560,SOUTH GILMERTON,1.0,142411414340.0,1424.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,413.0,180960.066662995,2095.53087167645
24561,SOUTHEASTERN VA TRAINING CENTER,1.0,144560012359.0,1445.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2023/03/01 15:04:08+00,785.0,4169109.81835336,8448.99482789384
24562,SPARROW RD TOWNHOUSE APARTMENTS,1.0,144559050975.0,1445.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,786.0,80214.2186112654,1181.1672686376
24563,STONEYS MHP,1.0,142482546108.0,1424.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,431.0,295570.359713418,2521.82376496911
24564,SUNNYBROOK APARTMENTS,1.0,143513393349.0,1435.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,432.0,68402.9351607781,1122.41125520748
24565,TARAWOOD,1.0,144158015612.0,1441.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,414.0,674315.828323332,4259.19289874938
24566,TAYLORWOOD ESTATES,1.0,84666440249.0,8466.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,433.0,5444017.16478665,11123.9641195392
24567,R AND H MHP,1.0,143476261065.0,1434.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,659.0,291894.242288148,2706.92367056712
24568,TLUCHAK SUB,1.0,142129324068.0,1421.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,434.0,66660.9493133067,1036.19969278081
24570,RIVER PINES,1.0,143209570964.0,1432.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,416.0,953534.124839475,5082.49244789907
24571,THE MEADOWS AT BALD CYPRESS QUAY,1.0,141292686397.0,1412.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,435.0,497409.236210602,3509.90381902399
24572,TRAVELERS APARTMENTS,1.0,143514024835.0,1435.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,436.0,29339.928139991,701.325908600647
24573,TUTTLES LANDING,1.0,94864516904.0,9486.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,418.0,542247.248840959,3339.55978965222
24574,TWIN CREEK APARTMENTS,1.0,143501436390.0,1435.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,437.0,53053.4958001023,960.740680743369
24575,VARSITY ESTATES,1.0,143419518182.0,1434.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,654.0,816599.323484925,6659.23449068313
24576,VILLAGE FARMS,1.0,133992524694.0,1339.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,438.0,5257446.92056428,9786.83669766544
24577,WATERSTONE,1.0,84752673056.0,8475.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,655.0,3742526.88691827,10554.1480034269
24578,WAVERTON APARTMENTS,1.0,143457295952.0,1434.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,419.0,537442.94031146,3811.21599626436
24579,SHAMROCK GARDENS APARTMENTS,1.0,141447295150.0,1414.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,420.0,267806.571392818,2487.92816433209
24580,SIR RALEIGH ESTATES,1.0,134908499338.0,1349.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,421.0,3997174.555117,11572.8887765547
24581,SOUTH HILL,1.0,142489684740.0,1424.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,698.0,790307.408565382,3809.62684724835
24582,PLUM POINT,1.0,94258656444.0,9425.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,422.0,536103.30731325,3865.7507512685
24583,PLUMMER PLANTATION,1.0,141325506599.0,1413.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,386.0,2528578.34527917,10649.7241522129
24584,PLYMOUTH PARK,1.0,143589209023.0,1435.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,343.0,9445097.00098981,16284.7620357683
24585,PRESERVE ON THE ELIZABETH,1.0,143288775893.0,1432.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,679.0,2929313.82809661,17411.2884339884
24586,PRINCETON HALLS,1.0,143441872793.0,1434.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,344.0,3879530.83002897,13955.1807532267
24587,OAKLETTE,1.0,144612382650.0,1446.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,439.0,4306639.19734389,8620.26769586983
24588,OLD MILL LANDING,1.0,140383665476.0,1403.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,392.0,1417962.88182068,6327.51085949511
24589,OLDE MILL RUN,1.0,140259645632.0,1402.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,393.0,4420486.22084823,10678.1726323342
24590,ORCHARD GROVE CONDOMINIUMS,1.0,145420893175.0,1454.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2023/03/01 14:32:38+00,468.0,596077.664319822,3854.66883606004
24591,OUTPATIENT CENTER CONDO ,1.0,143394943830.0,1433.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,469.0,281779.029875406,2474.53102121962
24592,PARK VIEW,1.0,142310198567.0,1423.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,660.0,7288029.90777162,14796.3118526205
24593,PARSONS ADULT CARE,1.0,141414728499.0,1414.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,440.0,379210.143416595,2471.84756969607
24594,PEOPLES ESTATES,1.0,136950832439.0,1369.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,470.0,1611830.88554943,6306.49522646048
24595,PINE RIDGE,1.0,133951981758.0,1339.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,471.0,5503840.17574764,11353.0977217842
24596,PINES OF WARRICK,1.0,143148843927.0,1431.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2025/02/12 14:29:30+00,472.0,3546850.99247153,8564.48574286079
24597,PLANTATION LAKES,1.0,145359150931.0,1453.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,444.0,5781121.99937676,12470.8534291897
24598,PLANTATION WOODS,1.0,145338474267.0,1453.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2023/03/03 17:22:38+00,503.0,1912919.23224215,9694.42082226725
24599,RALEIGH HEIGHTS,1.0,142498208340.0,1424.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2022/07/29 20:32:55+00,699.0,3005624.4419501,10991.8357378612
24600,RALEIGH PLACE,1.0,94351497876.0,9435.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,505.0,4903108.84780961,11292.6225210298
24601,RAVENNA,1.0,146203853462.0,1462.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,661.0,4208622.412821,9705.35030955393
24602,RED OAK COLONY,1.0,143386657261.0,1433.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2024/07/30 13:09:23+00,700.0,1864334.92714909,6041.3971455584
24603,REIDVILLE,1.0,142457785747.0,1424.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,506.0,3511671.6510042,10745.8494294145
24604,RIDDICKS QUAY,1.0,141351105758.0,1413.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,507.0,257879.772986261,2347.04241095077
24605,RIVER ARCH VILLAGE,1.0,143350387140.0,1433.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,448.0,631175.576585979,3853.20637311079
24606,RIVER BREEZE CONDO,1.0,94657036762.0,9465.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,90.0,984512.918523915,4188.09916927917
24607,RIVER WALK,1.0,143350209016.0,1433.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,445.0,129757.192354678,1511.408909072
24608,TANGLEWOOD,1.0,144635911748.0,1446.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,449.0,5471978.62984903,11278.984134068
24609,TAYLOR AND GOODRICH PLAT,1.0,141308420581.0,1413.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,92.0,706924.206262227,4381.57414502754
24610,TAYLOR ACRES,1.0,94464663610.0,9446.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,703.0,109814.564475029,1380.74286201485
24611,THE CLUB VILLAS CONDOMINIUMS,1.0,144389690617.0,1443.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,387.0,772349.083757999,4438.41813021727
24612,THE CROSSINGS AT WESTERN BRANCH,1.0,84962819244.0,8496.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2024/07/02 20:20:34+00,388.0,4083496.33897389,8204.58888383754
24613,THE GARAGE TOWNES AT MIARS FARM,1.0,94172013030.0,9417.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2024/07/02 19:35:15+00,446.0,361177.137819278,3657.05410519287
24614,THE QUAYS AT RIVER WALK,1.0,143218293007.0,1432.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2025/02/12 15:46:54+00,389.0,3846390.61332702,11290.8128313462
24615,TIMBERWOOD,1.0,134711592269.0,1347.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,450.0,7220650.47210703,11122.7364186629
24616,WAMPLER PLACE,1.0,84452341910.0,8445.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2024/07/02 14:40:18+00,447.0,504034.597644661,3092.26927177385
24617,SEABROOKE LANDING,1.0,143240474861.0,1432.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2025/02/12 15:38:31+00,452.0,1519139.69179318,6503.32125751274
24618,SENTARA VILLAGE AT CHESAPEAKE,1.0,144324512177.0,1443.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2024/07/17 13:54:44+00,465.0,868116.807177274,3759.70628856001
24619,SHERIDAN HEIGHTS,1.0,143546626882.0,1435.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,662.0,1776745.85102604,8669.00933380184
24620,POINT ELIZABETH,1.0,94667731691.0,9466.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,466.0,10094250.7048633,15784.6870557024
24621,RIVERBEND,1.0,94144927844.0,9414.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2024/07/02 15:01:47+00,704.0,5857530.97843884,11533.3721762652
24622,RIVERSIDE PARK HOMES,1.0,144651317430.0,1446.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,405.0,2216913.86379315,8292.75858057506
24623,ROLLINGWOOD ESTATES,1.0,143146218419.0,1431.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,467.0,2199227.88363207,8966.21751311909
24624,RUBEN E. BAILEY PROP,1.0,94055278167.0,9405.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,453.0,1278101.25745883,6874.46982539643
24625,FOREST COVE,1.0,141389758463.0,1413.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,454.0,1291400.81064911,6860.30262409748
24626,SANDY MEADOWS,1.0,143116091842.0,1431.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,455.0,1350274.42741657,5758.79781901328
24627,SAWYERS MILL,1.0,141234867210.0,1412.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,456.0,9444731.28262259,20413.8526761417
24628,SCHOOL HOUSE CROSSING,1.0,146200945354.0,1462.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,457.0,2829065.68557533,9906.78905693391
24629,SCOTFIELD,1.0,94151201640.0,9415.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2024/07/02 15:02:30+00,406.0,1653567.31099251,5668.46680719971
24630,QUAILSHIRE ESTATES,1.0,94343937928.0,9434.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,458.0,1178902.45132033,5003.13639866069
24631,RE HEARRING SUBDIVISION,1.0,146133844549.0,1461.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,747.0,1481624.06971858,8593.85878641622
24632,RIO VISTA,1.0,142204872552.0,1422.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,753.0,972405.873325215,5984.82703939318
24633,RIVER LANDING AT GOOSE CREEK,1.0,94044957676.0,9404.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2024/07/02 14:57:52+00,114.0,587698.62035732,3817.46701480318
24634,RIVERSTONE ESTATES,1.0,144622512555.0,1446.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,459.0,907318.708357801,4762.44721840699
24635,ROYAL GROVE TOWNHOUSES,1.0,143343107649.0,1433.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,460.0,307154.687425176,2478.33937117853
24636,SCENIC ACRES,1.0,143115700799.0,1431.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,407.0,558811.240941571,3798.66252924342
24637,SHAMROCK GARDENS,1.0,84367732350.0,8436.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,461.0,244544.474362823,2910.87269910944
24638,SHERMAN OAKS,1.0,94936137453.0,9493.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,408.0,802780.130882561,5142.03544590244
24639,SHOREWOOD,1.0,94068334543.0,9406.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,462.0,393462.278195289,2695.53051113315
24640,SOUTH PARK ,1.0,144427385099.0,1444.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,463.0,289014.901090146,2979.81862933093
24641,SOUTH WOOD,1.0,143135819236.0,1431.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,464.0,1021515.71049795,4929.99419285279
24642,SOUTHERN PINES,1.0,143147605442.0,1431.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,486.0,1319701.44057932,6294.15424979899
24643,SOUTHERN TERRACE ARMS APARTMENTS,1.0,142598667464.0,1425.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,487.0,826726.774232896,3860.01741263517
24644,SPINNERS CREEK,1.0,141425047870.0,1414.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,705.0,396685.282886759,2487.66387250605
24645,STONEBRIDGE APARTMENTS,1.0,94366039987.0,9436.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2024/07/02 18:06:12+00,488.0,615005.852635714,3176.24969625876
24646,STRAWBERRY ACRES,1.0,140376729361.0,1403.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,528.0,4069357.03610065,13059.8048558977
24647,THE CEDARS APARTMENTS,1.0,143470770935.0,1434.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2024/07/30 13:14:33+00,663.0,667158.830739939,3989.97156221409
24648,LANDINGS AT BALD CYPRESS QUAY,1.0,141293488705.0,1412.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,787.0,956023.466510052,4396.02927919014
24649,QUIET COVE AT RIVER WALK,1.0,143320631875.0,1433.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,530.0,767142.243068568,5529.36336686156
24650,RADCLIFFE MEADOWS,1.0,94262778058.0,9426.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2024/07/02 20:33:07+00,741.0,1401266.64536224,8190.83236623063
24651,ST. JULIANS DEPOT,1.0,142418177915.0,1424.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,531.0,33947611.4952213,27454.6108385338
24652,STATION SQUARE CONDOMINIUMS,1.0,144382352131.0,1443.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,532.0,357364.603164003,3088.73389434763
24653,STILLWATER FARMS,1.0,144229864787.0,1442.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,489.0,697977.985296857,4198.69456727268
24654,STONE HILL CONDOMINIUMS,1.0,144155468015.0,1441.0,CSTINNETTE,2021/09/03 18:53:26+00,CSTINNETTE,2021/09/03 18:53:26+00,743.0,528871.895311285,3745.39117994214
